NAME,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,AVERAGE,WEIGHTED_AVERAGE
"HOUEI SAI, LA",,,,,0,,,,,,0.0,0.0
"KOMPONG SPEU, CB",,,,,0,2,,,,,1.0,1.4809160305343512
"SALT LAKE, CH",,,,,0,,,,,0,0.0,0.0
"HSIANG JIH TE NE, CH",,,,,0,,,,,,0.0,0.0
"JIANG XI GOU, CH",,,,,0,,,,,0,0.0,0.0
"APPROXIMATE LOCALE, CH",,,,,1,1,0,2,1,3,1.3333333333333333,2.048
"HANG GIN QI, CH",,,,,0,0,,,,,0.0,0.0
"CHAI SHANG, CH",,,,,0,,,,,0,0.0,0.0
"ZHAN CHENG, CH",,,,,1,0,0,,,0,0.25,0.15384615384615385
"CHUN LUO SI, CH",,,,,0,,,,,0,0.0,0.0
"HAN YUAN JIE, CH",,,,,0,0,,,,1,0.3333333333333333,0.5555555555555556
"E BIAN, CH",,,,,0,,,,,,0.0,0.0
"OGUS CHINESE, CH",,,,,0,,,,,,0.0,0.0
"MENG KA, CH",,,,,0,,,,,,0.0,0.0
"JINSHAN NORTH, CH",,,,,0,,,,,,0.0,0.0
"MENG WANG, CH",,,,,0,,,0,0,,0.0,0.0
"MALIPO SOUTHEAST, CH",,,,,0,,,,,,0.0,0.0
"LUSHAN EAST, CH",,,,,0,,,,,,0.0,0.0
"WU TONG YUAN, CH",,,,,0,,,,,,0.0,0.0
"SANTAI, CH",,,,,0,,,,,,0.0,0.0
"JIANG KOU, CH",,,,,0,,,,,,0.0,0.0
"SHA SHI, CH",,,,,0,,,,,,0.0,0.0
"NAN CHUAN, CH",,,,,0,,,,,,0.0,0.0
"MA AO, CH",,,,,0,,,,,,0.0,0.0
"HUA YUAN, CH",,,,,0,,,,,,0.0,0.0
"MA JI TANG, CH",,,,,0,,,,,0,0.0,0.0
"DA FANG, CH",,,,,0,0,0,,,,0.0,0.0
"XUZHOU GUANYIN AIRPORT, CH",,,,,0,,,,,,0.0,0.0
"HAIAN NORTHEAST, CH",,,,,0,,,,,,0.0,0.0
"MIN HANG, CH",,,,,0,0,,,,,0.0,0.0
"YU YAO, CH",,,,,0,,,,,1,0.5,0.75
"JIAN YANG, CH",,,,,0,,,,,,0.0,0.0
"ZHANG PING, CH",,,,,0,,,,,,0.0,0.0
"XIA SHUI XU, CH",,,,,0,,,,,,0.0,0.0
"XINFENG, CH",,,,,0,0,,,,,0.0,0.0
"RONG LAO XIANG, CH",,,,,0,,,,,,0.0,0.0
"QINGCHENG, CH",,,,,0,,,,,,0.0,0.0
"LU BU, CH",,,,,0,,,,,,0.0,0.0
"BO LUO, CH",,,,,0,,,,,,0.0,0.0
"XIONG DI ISLAND, CH",,,,,0,,,,,,0.0,0.0
"HE QING, CH",,,,,0,,,,,,0.0,0.0
"DONG JIAO, CH",,,,,1,0,,,,,0.5,0.5
"HUANG LIU, CH",,,,,0,,,,,,0.0,0.0
"DA ZHOU ISLAND, CH",,,,,0,0,,,,,0.0,0.0
"SIDI MAHDI, AG",,,,,0,0,0,1,1,0,0.3333333333333333,0.5029585798816568
"TABARKA 7 NOVEMBRE, TS",,,,,1,35,47,24,24,24,25.833333333333332,30.111599780098956
"DARU, SL",,,,,1,0,20,28,34,3,14.333333333333334,27.932659932659934
"ILE JUAN DE NOVA, JU",,,,,1,4,9,11,16,23,10.666666666666666,14.156626506024097
"HALFA WADI, SU",,,,,0,0,0,0,0,0,0.0,0.0
"HALIB, SU",,,,,0,0,0,0,0,0,0.0,0.0
"AGIG, SU",,,,,0,0,0,0,0,0,0.0,0.0
"HALFA EL GAIDIDA, SU",,,,,0,,,,,,0.0,0.0
"KADUGLI, SU",,,,,0,0,0,0,2,10,2.0,7.454545454545454
"WAU, OD",,,,,1,0,0,2,0,1,0.6666666666666666,1.0
"AGORDAT, ET",,,,,0,,,,,,0.0,0.0
"MASSAWA, ER",,,,,0,0,0,1,0,0,0.16666666666666666,0.45454545454545453
"ASSAB, ER",,,,,0,,0,0,0,1,0.2,0.19672131147540983
"EGAL INTERNATIONAL, SO",,,,,0,0,0,0,0,2,0.3333333333333333,0.5
"MEKELE, ET",,,,,1,0,0,0,,,0.25,0.36363636363636365
"GONDER, ET",,,,,1,1,8,29,19,18,12.666666666666666,19.336569579288025
"BAHIR DAR, ET",,,,,1,0,1,11,5,9,4.5,7.528225806451613
"COMBOLCHA DESSIE, ET",,,,,5,0,2,14,16,9,7.666666666666667,12.282208588957054
"DEBRE MARCOS, ET",,,,,2,3,4,37,17,10,12.166666666666666,21.650793650793652
"LEKEMTE, ET",,,,,1,,1,2,4,1,1.8,2.0
"JIMMA, ET",,,,,3,4,8,31,14,11,11.833333333333334,17.705188679245282
"GORE, ET",,,,,0,1,0,9,3,3,2.6666666666666665,5.103448275862069
"BOLE INTERNATIONAL, ET",,,,,2,2,3,26,15,11,9.833333333333334,15.335271317829458
"AWASSA LAKE, ET",,,,,0,0,5,20,14,9,8.0,14.02127659574468
"ROBE BALE, ET",,,,,0,0,3,21,8,6,6.333333333333333,11.70995670995671
"KABRE DARE ETH AFB, ET",,,,,0,0,0,0,,,0.0,0.0
"GODE, ET",,,,,0,0,0,0,,0,0.0,0.0
"NEGHELLI MIL, ET",,,,,0,0,0,1,0,0,0.16666666666666666,0.41379310344827586
"KAMPALA, UG",,,,,1,11,14,20,5,0,8.5,14.352657004830919
"GEMENA, CG",,,,,1,,,,,,1.0,1.0
"INGA, CG",,,,,0,0,5,7,0,0,2.0,4.781818181818182
"BIDA, NI",,,,,0,,3,0,3,1,1.4,2.116279069767442
"LOKOJA, NI",,,,,1,,,,,,1.0,1.0
"CALABAR, NI",,,,,0,,1,,1,0,0.5,0.5714285714285714
"N DALATANDO, AO",,,,,0,,,,,,0.0,0.0
"NGIVA, AO",,,,,0,,,,,,0.0,0.0
"ANTSIRABE, MA",,,,,0,11,20,27,17,15,15.0,18.25177304964539
"MONTEPUEZ, MZ",,,,,0,0,2,1,0,1,0.6666666666666666,1.0193548387096774
"FURANCUNGO, MZ",,,,,0,,,,,,0.0,0.0
"CHIMOIO, MZ",,,,,0,,1,3,2,3,1.8,2.7560975609756095
"XAI XAI, MZ",,,,,1,0,0,4,10,11,4.333333333333333,7.746543778801843
"MANSA, ZA",,,,,1,1,3,6,9,9,4.833333333333333,7.2057142857142855
"MZUZU, MI",,,,,0,0,2,2,1,0,0.8333333333333334,1.4509803921568627
"ZAMBEZI, ZA",,,,,0,0,1,6,7,1,2.5,5.186046511627907
"KAOMA, ZA",,,,,0,,2,1,0,1,0.8,0.9333333333333333
"PETAUKE, ZA",,,,,0,0,,,0,,0.0,0.0
"SESHEKE, ZA",,,,,0,,0,,,,0.0,0.0
"MOWE BAY, WA",,,,,0,,,0,0,1,0.25,0.37142857142857144
"RUNDU, WA",,,,,0,1,12,14,19,32,13.0,20.92997542997543
"MESSINA MACUVILLE, SF",,,,,0,0,,,0,0,0.0,0.0
"GOEDEHOOP, SF",,,,,0,,,1,0,2,0.75,1.2692307692307692
"WARMBAD TOWOOMBA, SF",,,,,0,,,0,1,1,0.5,0.8518518518518519
"CAROLINA, SF",,,,,0,,,,0,0,0.0,0.0
"PIET RETIEF, SF",,,,,0,0,,,0,1,0.25,0.4482758620689655
"HAPPY VALLEY, AK US",,,,,0,4,2,4,1,,2.2,3.203358208955224
"WALES, AK US",,,,,0,0,,,,,0.0,0.0
"PROSPECT CREEK AIRPORT, AK US",,,,,0,2,5,7,0,,2.8,4.20903454384411
"PAXSON, AK US",,,,,3,0,0,0,0,2,0.8333333333333334,1.2015810276679841
"ANCHORAGE MERRILL FIELD, AK US",,,,,0,0,4,0,2,2,1.3333333333333333,1.97968855788761
"MCCARTHY, AK US",,,,,1,0,3,0,3,0,1.1666666666666667,1.1713688610240334
"SLANA AIRPORT, AK US",,,,,0,0,1,1,0,1,0.5,0.5475077881619937
"FUNTER BAY SEAPLANE, AK US",,,,,0,4,0,,,,1.3333333333333333,2.2317880794701987
"ELFIN COVE SEAPLANE, AK US",,,,,0,0,0,0,0,0,0.0,0.0
"CAPE POLE SEAPLANE, AK US",,,,,0,1,1,0,0,,0.4,0.4755381604696673
"REBERT BOB CURTIS MEMORIAL AIRPORT, AK US",,,,,0,3,0,0,,,0.75,0.6398104265402843
"MELBOURNE INTERNATIONAL AIRPORT, FL US",,,,,1,66,54,50,55,51,46.166666666666664,53.77641408751334
"JACKSONVILLE CRAIG, FL US",,,,,17,89,64,66,59,70,60.833333333333336,66.03934593765969
"SARASOTA BRADENTON, FL US",,,,,51,74,48,55,54,50,55.333333333333336,55.55512758786712
"ADDISON, TX US",,,,,0,,,,,,0.0,0.0
"LAS CRUCES INTERNATIONAL, NM US",,,,,0,,0,,,,0.0,0.0
"AVALON CATALINA AIRPORT, CA US",,,,,0,,,,,0,0.0,0.0
"LANCASTER, CA US",,,,,3,6,8,4,6,1,4.666666666666667,4.7910740559097595
"LAMAR, CO US",,,,,0,2,0,0,0,0,0.3333333333333333,0.3936052921719956
"DENVER INTERNATIONAL AIRPORT, CO US",,,,,0,2,13,2,2,6,4.166666666666667,4.544817927170868
"HARTFORD BRAINARD AIRPORT, CT US",,,,,0,,,,,0,0.0,0.0
"LANCASTER, PA US",,,,,13,28,23,33,15,17,21.5,22.3114672008012
"GORDON MUNICIPAL, NE US",,,,,0,,0,,,,0.0,0.0
"GLENWOOD MUNICIPAL, MN US",,,,,0,0,0,0,0,,0.0,0.0
"BUFFALO, SD US",,,,,0,0,0,0,,,0.0,0.0
"PRESQUE ISLE MUNICIPAL AIRPORT, ME US",,,,,0,,,,,,0.0,0.0
"GRAND FORKS NEXRAD, ND US",,,,,0,8,,,,,4.0,6.871369294605809
"HANFORD, WA US",,,,,0,2,1,1,3,4,1.8333333333333333,2.1924982307147913
"PICKLE LAKE, CA",,,,,0,10,22,13,,,11.25,14.920212765957446
"OLD CROW AIRPORT, CA",,,,,0,1,0,0,,,0.25,0.34411384217335056
"HAINES JUNCTION, CA",,,,,0,0,1,0,0,0,0.16666666666666666,0.20777777777777778
"TEPIC, MX",,,,,0,3,2,5,1,1,2.0,2.2346521145975444
"JESUS TERAN INTERNATIONAL, MX",,,,,0,1,6,1,0,2,1.6666666666666667,3.136704119850187
"CANCUN INTERNATIONAL, MX",,,,,6,1,4,4,4,5,4.0,3.9004739336492893
"PACHUCA HGO., MX",,,,,0,0,1,0,0,0,0.16666666666666666,0.3326732673267327
"VALLADOLID YUC., MX",,,,,1,1,0,2,2,15,3.5,3.9831349206349205
"JALAPA VER., MX",,,,,0,2,2,5,1,2,2.0,2.4375743162901307
"ISLA SOCORRO COL., MX",,,,,0,0,2,1,0,0,0.5,0.6245654692931634
"ARRIAGA CHIS., MX",,,,,2,12,10,4,4,3,5.833333333333333,7.0848
"SN. CRISTOBAL LAS CASAS CHIS., MX",,,,,0,3,1,0,0,0,0.6666666666666666,0.7899543378995434
"COMITAN CHIS., MX",,,,,0,0,5,0,4,5,2.3333333333333335,3.262962962962963
"TAPACHULA CHIS, MX",,,,,0,51,51,44,56,49,41.833333333333336,49.08340888485947
"ISABEL RUBIO PINAR DEL RIO, CU",,,,,35,24,74,68,97,88,64.33333333333333,70.53635757171448
"SANCTI SPIRITUS SANCTI SPIRITUS, CU",,,,,10,13,25,25,58,47,29.666666666666668,32.489811912225704
"UNIVERSIDAD SANTIAGO DE CUBA, CU",,,,,0,7,6,16,7,,7.2,10.061170212765957
"GUASDUALITO, VE",,,,,5,39,33,29,76,46,38.0,42.666666666666664
"SANTA ELENA DE UAIREN, VE",,,,,6,34,19,7,43,36,24.166666666666668,30.06964656964657
"ZORG EN HOOP, NS",,,,,4,11,4,2,3,5,4.833333333333333,5.531120331950207
"CORONIE, NS",,,,,0,0,0,,0,,0.0,0.0
"TAFELBERG, NS",,,,,14,17,20,16,14,28,18.166666666666668,19.10021551724138
"IAUARETE, BR",,,,,0,,,0,0,2,0.5,1.4172185430463575
"SAO GABRIEL DA CACH, BR",,,,,2,,,0,3,2,1.75,2.2083333333333335
"FONTE BOA, BR",,,,,0,,,0,0,0,0.0,0.0
"PARINTINS, BR",,,,,7,,,0,1,28,9.0,23.08026755852843
"BELTERRA, BR",,,,,0,,,0,0,0,0.0,0.0
"SAO LUIZ, BR",,,,,0,,,0,2,20,5.5,16.91640866873065
"SOBRAL, BR",,,,,0,,,0,0,2,0.5,1.588235294117647
"FORTALEZA, BR",,,,,0,,,0,0,1,0.25,0.8449367088607594
"COARI, BR",,,,,1,,,0,0,1,0.5,0.8927038626609443
"MANICORE, BR",,,,,3,4,8,4,4,9,5.333333333333333,5.669791666666667
"BARRA DO CORDA, BR",,,,,0,,,0,3,31,8.5,25.897959183673468
"QUIXERAMOBIM, BR",,,,,0,,,0,1,8,2.25,6.525951557093426
"DIX SEPT ROSADO, BR",,,,,6,22,22,12,9,3,12.333333333333334,12.841679312089024
"MACAU, BR",,,,,0,,,,,,0.0,0.0
"SAO FELIX DO XINGU, BR",,,,,4,,,0,0,7,2.75,5.729970326409496
"FLORIANO, BR",,,,,0,,,0,1,2,0.75,1.618705035971223
"CRUZEIRO DO SUL, BR",,,,,0,0,,0,,0,0.0,0.0
"ALTO TAPAJOS, BR",,,,,1,,,,,,1.0,1.0
"BARBALHA, BR",,,,,0,,,0,0,8,2.0,6.452554744525547
"TARAUACA, BR",,,,,3,,,0,0,1,1.0,1.7325581395348837
"RECIFE, BR",,,,,0,,,0,0,0,0.0,0.0
"BOM JESUS DO PIAUI, BR",,,,,0,,,0,2,2,1.0,1.9251336898395721
"PETROLINA, BR",,,,,0,,,0,0,3,0.75,2.2379032258064515
"PAULO AFONSO, BR",,,,,3,,,0,5,27,8.75,22.18103448275862
"IRECE, BR",,,,,0,,,,0,3,1.0,2.5899280575539567
"SALVADOR, BR",,,,,0,,,,0,1,0.3333333333333333,0.7977839335180056
"BARREIRAS, BR",,,,,0,,,0,1,6,1.75,5.033670033670034
"LENCOIS, BR",,,,,0,0,,,1,5,1.5,4.167741935483871
"GLEBA CELESTE, BR",,,,,0,,,0,0,1,0.25,0.8066465256797583
"BOM JESUS DA LAPA, BR",,,,,0,,,0,0,4,1.0,3.1182108626198084
"DIAMANTINO, BR",,,,,0,,,0,1,31,8.0,25.765886287625417
"CAETITE, BR",,,,,0,,,0,2,8,2.5,6.645161290322581
"BRASILIA, BR",,,,,0,,,0,2,11,3.25,9.52802359882006
"RIO VERDE, BR",,,,,0,,,0,0,3,0.75,2.6267281105990783
"SAN CRISTOBAL, EC",,,,,0,3,1,0,,,1.0,1.6205128205128205
"PEDRO CANGA, PE",,,,,2,5,2,1,0,0,1.6666666666666667,1.639618138424821
"ANDAHUAYLAS, PE",,,,,0,2,0,0,0,0,0.3333333333333333,0.36429433051869725
"SEGUNDO CORRAL ALTO, CI",,,,,0,0,,,,,0.0,0.0
"ADRIAN JARA, PA",,,,,8,27,15,2,5,6,10.5,13.558867362146051
"PUERTO CASADO, PA",,,,,0,4,12,8,,,6.0,8.996884735202492
"VAQUEROS SOUTH, AR",,,,,2,,,,,,2.0,2.0
"GENERAL PAZ, AR",,,,,0,1,,,,0,0.3333333333333333,0.75
"LAS FLORES, AR",,,,,0,0,0,0,0,,0.0,0.0
"PONTON INTERSECTION, AR",,,,,0,0,0,0,,,0.0,0.0
"NAME AND LOC UNKN, AR",,,,,1,,0,0,0,,0.25,0.04
"MATIENZO ARG BASE, AR",,,,,0,4,0,0,1,1,1.0,2.320075757575758
"EBON ATOLL AWS MARSHALL IS., RM",,,,,1,0,0,,,,0.3333333333333333,0.3838383838383838
"MUROROA ATOLL MIL, FP",,,,,1,10,11,9,11,8,8.333333333333334,9.43743372216331
"TUGGERANONG ISABELLA PLAINS, AS",,,,,0,9,5,7,8,11,6.666666666666667,7.9434389140271495
"TAREMPA, ID",,,,,5,12,14,6,13,9,9.833333333333334,10.667721518987342
"JAKARTA TANJUNG PRIOK, ID",,,,,3,2,0,14,22,26,11.166666666666666,19.4384133611691
"HALIM PERDANAKUSUMA INTERNATIONAL, ID",,,,,75,83,46,53,75,75,67.83333333333333,67.96116504854369
"PALU MUTIARA, ID",,,,,19,19,33,36,35,27,28.166666666666668,29.430967020681944
"MATARAM LOMBOK INTERNATIONAL AIRPORT, ID",,,,,24,49,13,16,11,51,27.333333333333332,30.30740463724757
"SUMBAWA BESAR, ID",,,,,3,34,49,49,38,42,35.833333333333336,43.70839936608558
"ALABAT, RP",,,,,0,0,0,0,1,0,0.16666666666666666,0.2958579881656805
"DAET, RP",,,,,44,17,51,57,62,57,48.0,49.79516212043232
"FRANCISCO BANGOY INTERNATIONAL, RP",,,,,0,5,16,40,38,95,32.333333333333336,43.479674796747965
"FIVE MILE CAMP, AK US",,,,,0,12,2,7,0,0,3.5,5.87180910099889
"OLD MAN, AK US",,,,,0,13,4,,,,5.666666666666667,9.421559191530317
"LONGYEAR, SV",,,,,,0,0,0,0,2,0.4,0.46333549643088906
"HASVIK, NO",,,,,,3,,,,,3.0,3.0
"SORKJOSEN, NO",,,,,,0,0,0,,,0.0,0.0
"MEHAMN, NO",,,,,,0,0,,,,0.0,0.0
"BERLEVAG, NO",,,,,,0,0,0,,,0.0,0.0
"VADSO, NO",,,,,,0,0,0,,,0.0,0.0
"SKLINNA FYR, NO",,,,,,2,1,2,3,3,2.2,2.218410520297313
"LEKNES, NO",,,,,,0,0,0,,,0.0,0.0
"SVOLVAER HELLE, NO",,,,,,0,0,,,,0.0,0.0
"STORKMARKNES SKAGEN, NO",,,,,,0,,0,,,0.0,0.0
"EVENES, NO",,,,,,0,1,1,0,0,0.4,0.4422032583397983
"SKJOMEN SLETTJORD, NO",,,,,,0,,,0,0,0.0,0.0
"MODALEN II, NO",,,,,,0,,,,,0.0,0.0
"KARMOY, NO",,,,,,0,0,1,3,5,1.8,2.148122866894198
"MELSOM, NO",,,,,,0,,0,,,0.0,0.0
"NORRAKER, SW",,,,,,0,3,3,3,4,2.6,2.9182432432432432
"BOULMER, UK",,,,,,2,11,4,3,8,5.6,6.2321083172147
"DURHAM TEES VALLEY AIRPORT, UK",,,,,,0,3,4,2,12,4.2,5.134562841530054
"TEESMOUTH, UK",,,,,,0,0,,0,0,0.0,0.0
"CELLARHEAD, UK",,,,,,7,3,0,3,5,3.6,3.3072325164375376
"HUMBERSIDE, UK",,,,,,0,0,3,0,,0.75,2.3484848484848486
"TONGUE LGT VSL, UK",,,,,,4,5,3,2,4,3.6,3.48801036941024
"BASTREET, UK",,,,,,0,1,0,0,0,0.2,0.1802252816020025
"BURRINGTON, UK",,,,,,1,1,2,1,1,1.2,1.242060691601976
"LYDD AIRPORT, UK",,,,,,1,,0,0,,0.3333333333333333,0.9466666666666667
"IJMUIDEN, NL",,,,,,1,,9,14,23,11.75,15.91359325605901
"ZIERIKZEE, NL",,,,,,4,,7,11,,7.333333333333333,8.746478873239436
"HOEK VAN HOLLAND, NL",,,,,,2,,7,10,17,9.0,11.54249737670514
"LA HAGUE, FR",,,,,,0,,0,,,0.0,0.0
"BARBEREY, FR",,,,,,3,3,5,4,6,4.2,4.321033210332104
"DOLE TAVAUX, FR",,,,,,0,,,,,0.0,0.0
"SAINT EXUPERY, FR",,,,,,33,26,33,20,30,28.4,28.013649851632046
"BISCAROSSE PARENTIS, FR",,,,,,12,21,20,16,21,18.0,18.297265852239676
"CAP COURONNE, FR",,,,,,0,,,,,0.0,0.0
"CAPE CAMARAT, FR",,,,,,0,,,,,0.0,0.0
"SAINT RAPHAEL, FR",,,,,,0,,,,,0.0,0.0
"PONTEVEDRA, SP",,,,,,0,,,0,,0.0,0.0
"LA MOLINA, SP",,,,,,0,,0,,,0.0,0.0
"GUADALAJARA, SP",,,,,,0,,0,0,0,0.0,0.0
"DENIA, SP",,,,,,0,,0,,,0.0,0.0
"ARKONA CAPE AND, GM",,,,,,13,11,19,15,18,15.2,15.43951367781155
"BOLTENHAGEN AND, GM",,,,,,12,8,18,19,19,15.2,15.547720364741641
"SCHWERIN AND, GM",,,,,,18,7,20,24,21,18.0,17.993296770262035
"TETEROW AND, GM",,,,,,13,14,16,27,17,17.4,17.88206686930091
"GRIEFSWALD WIECK, GM",,,,,,16,13,15,,,14.666666666666666,14.401092896174863
"BOIZENBURG AUT AND, GM",,,,,,18,11,16,30,28,20.6,20.880243161094224
"WITTENBERGE AND, GM",,,,,,19,16,,,,17.5,17.20524017467249
"NEURUPPIN AND, GM",,,,,,11,11,20,24,25,18.2,18.99270072992701
"NEUSTRELITZ AND, GM",,,,,,12,3,,,,7.5,7.524590163934426
"GARDELEGEN AUT AND, GM",,,,,,6,12,6,2,9,7.0,7.193308550185874
"MAGDEBURG AND, GM",,,,,,12,15,23,25,25,20.0,20.87720364741641
"POTSDAM AND, GM",,,,,,11,15,30,30,25,22.2,23.427963525835867
"BERLIN SCHONEFELD, GM",,,,,,28,18,27,24,23,24.0,23.78917050691244
"LINDENBERG AND, GM",,,,,,22,16,23,32,24,23.4,23.54954407294833
"FRANKFURT ODER, GM",,,,,,14,14,6,6,12,10.4,10.015843997562461
"LEINEFELDE AUT AND, GM",,,,,,16,23,16,29,28,22.4,23.104559270516717
"WERNIGERODE AUT AND, GM",,,,,,12,16,7,16,23,14.8,15.097560975609756
"ARTERN AND, GM",,,,,,11,12,22,23,24,18.4,19.215328467153284
"LEIPZIG SCHKEUDITZ AND, GM",,,,,,9,19,26,29,20,20.6,21.87712895377129
"WITTENBERG AND, GM",,,,,,9,7,26,30,18,18.0,18.983586626139818
"COLLMBERG DEAD, GM",,,,,,7,10,23,26,20,17.2,18.373243738546122
"DRESDEN KLOTZSCHE, GM",,,,,,28,18,31,28,23,25.6,25.466820542412
"DOBERLUG KIRCHHAIN AND, GM",,,,,,11,4,3,5,11,6.8,6.322033898305085
"COTTBUS, GM",,,,,,14,22,34,30,24,24.8,25.99391727493917
"BOGUS GERMAN, GM",,,,,,20,25,22,32,,24.75,25.421875
"GROSSER INSELSBERG AND, GM",,,,,,22,25,27,23,,24.25,24.83729433272395
"ERFURT BINDERSLEBN AND, GM",,,,,,11,17,16,23,18,17.0,17.660182370820667
"SONNEBERG NEUFANG AND, GM",,,,,,23,28,15,10,21,19.4,19.087144622991346
"GERA LEUMNITZ AND, GM",,,,,,14,35,41,33,39,32.4,34.51343101343102
"KARL MARX STADT AND, GM",,,,,,15,23,29,26,26,23.8,24.80952380952381
"FICHTELBERG MOUNTAIN AND, GM",,,,,,18,20,35,32,33,27.6,28.651671732522797
"OLPENITZ AUT, GM",,,,,,1,0,0,0,1,0.4,0.29850746268656714
"FRIEDRICHSORT, GM",,,,,,3,6,5,,1,3.75,4.523121387283237
"HELGOLAND ISLAND, GM",,,,,,20,26,2,2,1,10.2,5.761394101876675
"WILHELMSHAVEN, GM",,,,,,17,17,1,2,6,8.6,6.4659300184162065
"BONN HARDTHOEHE, GM",,,,,,0,0,1,2,0,0.6,0.8007889546351085
"THOLEY, GM",,,,,,15,18,11,18,15,15.4,15.450455927051673
"EISENSTADT, AU",,,,,,3,1,11,7,5,5.4,7.08092485549133
"ZILINA HRICOV, LO",,,,,,12,19,18,29,25,20.6,21.855345911949687
"KOZIENICE, PL",,,,,,1,0,,0,3,1.0,2.748299319727891
"VIDIN, BU",,,,,,0,3,0,,,1.0,1.9245283018867925
"LOVETCH, BU",,,,,,0,1,4,7,22,6.8,11.466666666666667
"VELIKO TARNOVO, BU",,,,,,0,2,3,6,14,5.0,7.598119858989424
"SAMOUIL, BU",,,,,,1,3,1,3,2,2.0,2.2124542124542126
"BALGAREVO, BU",,,,,,30,24,30,27,38,29.8,29.78503562945368
"SHABLA, BU",,,,,,1,1,0,2,15,3.8,6.734591194968553
"DRAGOMAN, BU",,,,,,2,6,6,6,23,8.6,12.23225806451613
"SOFIA OBSERVATORY, BU",,,,,,40,49,41,25,42,39.4,39.343918514080286
"IHTIMAN, BU",,,,,,1,2,0,,,1.0,1.5869565217391304
"MALANOTTE MOUNTAIN, IT",,,,,,26,27,25,9,15,20.4,20.127123608670182
"NOVI LIGURE, IT",,,,,,11,24,23,12,7,15.4,16.756164383561643
"GIOVI PASS, IT",,,,,,2,42,26,40,26,27.2,32.46689895470383
"TERMOLI, IT",,,,,,0,0,,2,0,0.5,1.7575757575757576
"VIESTE, IT",,,,,,0,0,,0,,0.0,0.0
"LATRONICO, IT",,,,,,0,0,,0,0,0.0,0.0
"OTRANTO, IT",,,,,,0,0,,,,0.0,0.0
"SERRALTA DI S. VITO, IT",,,,,,0,0,,,,0.0,0.0
"ISOLA STROMBOLI, IT",,,,,,0,,,,,0.0,0.0
"CAPE CACCIA, IT",,,,,,4,21,29,8,,15.5,18.919201520912548
"GOLCUK DUMLUPINAR, TU",,,,,,20,15,8,11,14,13.6,13.077669902912621
"ERZURUM CIV MIL, TU",,,,,,0,22,29,14,43,21.6,26.17790530846485
"NORIL SK, RS",,,,,,0,5,4,6,3,3.6,4.227814569536424
"SHIZHIMGORT, RS",,,,,,8,11,10,7,12,9.6,9.789067524115756
"YEMET, RS",,,,,,1,2,,,,1.5,1.6785714285714286
"VETLUGA, RS",,,,,,0,,,,,0.0,0.0
"LAISEVO, RS",,,,,,2,3,7,5,1,3.6,4.336879432624113
"DIMITROVGRAD, RS",,,,,,1,2,2,1,1,1.4,1.5408805031446542
"KOCEVO, RS",,,,,,0,0,0,,,0.0,0.0
"BISER, RS",,,,,,1,0,1,,,0.6666666666666666,0.7301587301587301
"ALAPAEVSK, RS",,,,,,2,0,3,,,1.6666666666666667,1.75
"ARTEMOVSIJ, RS",,,,,,1,0,0,,,0.3333333333333333,0.3695652173913043
"SYSERT, RS",,,,,,0,1,1,,,0.6666666666666666,0.6477272727272727
"TAKHTALYM, RS",,,,,,0,0,3,,,1.0,1.2916666666666667
"JUZNO URALSK, RS",,,,,,1,0,1,,,0.6666666666666666,0.6716417910447762
"KRASNOE POSELENIE, RS",,,,,,1,4,8,5,0,3.6,4.835766423357664
"MIKHAILOVKA, KZ",,,,,,0,,,,,0.0,0.0
"SREDNIJ KALAR, RS",,,,,,0,0,0,,,0.0,0.0
"BAGO GORHON, RS",,,,,,0,0,0,0,0,0.0,0.0
"UNKNOWN, RS",,,,,,5,10,9,4,5,6.6,7.0136882129277565
"SEVERO KURIL SK, RS",,,,,,0,2,0,1,1,0.8,0.9845722300140253
"ATKARSK, RS",,,,,,1,1,3,3,0,1.6,2.0437956204379564
"OZINKI, RS",,,,,,0,1,1,0,1,0.6,0.6485148514851485
"BOL SAJA GLUSCICA, RS",,,,,,3,4,4,3,0,2.8,3.493197278911565
"PERELJUB, RS",,,,,,1,2,5,1,1,2.0,2.6566037735849055
"TEPLOVKA, RS",,,,,,0,1,1,2,,1.0,1.186046511627907
"AK BULAK, RS",,,,,,0,3,3,2,0,1.6,2.2093023255813953
"MAHAMBET, KZ",,,,,,0,5,13,9,7,6.8,8.338104976141786
"TASHIR, AM",,,,,,4,2,9,,,5.0,5.028169014084507
"ODZUN, AM",,,,,,5,2,1,,,2.6666666666666665,3.111111111111111
"BERD, AM",,,,,,0,1,1,,,0.6666666666666666,0.8235294117647058
"GAVAR, AM",,,,,,0,0,0,,,0.0,0.0
"ISKANDERKUL, TI",,,,,,0,0,0,,,0.0,0.0
"DEHAVZ, TI",,,,,,0,1,0,,,0.3333333333333333,0.5322195704057279
"SALMY, KU",,,,,,0,0,0,0,1,0.2,0.6894409937888198
"FARSI ISLAND, IR",,,,,,0,0,0,,,0.0,0.0
"SHIGHNAN, AF",,,,,,0,0,0,0,0,0.0,0.0
"LAL, AF",,,,,,0,3,2,1,0,1.2,1.8368055555555556
"PAN JAO, AF",,,,,,0,0,1,0,1,0.4,0.4684014869888476
"GARDIZ, AF",,,,,,0,8,12,0,0,4.0,6.548042704626335
