NAME,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,AVERAGE,WEIGHTED_AVERAGE
"SUOMUSSALMI, FI",5.0,8.0,8.0,5.0,15.0,9.0,7.0,4.0,12.0,12.0,8.5,8.502190580503834
"KAJAANI, FI",9.0,10.0,10.0,10.0,17.0,11.0,4.0,5.0,14.0,13.0,10.3,10.330217211987902
"MASSKAR, FI",2.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,6.0,2.0,3.4,3.397964796479648
"KRUUNUPYY, FI",13.0,9.0,5.0,4.0,18.0,12.0,3.0,5.0,14.0,5.0,8.8,8.832233223322332
"NIVALA, FI",8.0,11.0,3.0,4.0,16.0,5.0,4.0,4.0,10.0,9.0,7.4,7.4032302217355594
"MUSTASAARI VALASSAARET, FI",5.0,3.0,4.0,3.0,5.0,3.0,1.0,0.0,2.0,0.0,2.6,2.609581497797357
"VAASA, FI",13.0,4.0,7.0,6.0,17.0,9.0,7.0,5.0,11.0,7.0,8.6,8.611218036843553
"KAUHAVA, FI",12.0,10.0,4.0,10.0,15.0,11.0,8.0,4.0,10.0,8.0,9.2,9.202142268607526
"VIITASAARI, FI",10.0,7.0,6.0,5.0,12.0,2.0,4.0,3.0,8.0,5.0,6.2,6.260422456920511
"KUOPIO, FI",4.0,12.0,10.0,8.0,11.0,13.0,4.0,10.0,8.0,10.0,9.0,9.022277227722773
"LAPPEENRANTA HIEKKAPAKKA, FI",7.0,10.0,11.0,5.0,12.0,13.0,15.0,10.0,27.0,20.0,13.0,13.000273897562312
"MOIKIPAA, FI",3.0,4.0,2.0,1.0,8.0,5.0,2.0,2.0,5.0,3.0,3.5,3.509771538673273
"AHTARI MYLLYMAKI, FI",12.0,8.0,11.0,9.0,11.0,14.0,6.0,8.0,12.0,5.0,9.6,9.602135815991238
"JOENSUU, FI",9.0,13.0,9.0,10.0,10.0,11.0,10.0,9.0,17.0,11.0,10.9,10.905115511551156
"JYVASKYLA, FI",11.0,9.0,8.0,4.0,10.0,12.0,6.0,5.0,9.0,8.0,8.2,8.211771177117711
"KANKAANPAA NIINISALO PUOLVOIM, FI",9.0,3.0,9.0,5.0,13.0,9.0,6.0,7.0,16.0,10.0,8.7,8.70325759649603
"TAMPERE PIRKKALA, FI",18.0,14.0,17.0,9.0,26.0,23.0,17.0,11.0,23.0,17.0,17.5,17.505908216543006
"HALLI, FI",8.0,11.0,8.0,8.0,14.0,9.0,6.0,8.0,13.0,10.0,9.5,9.504660087719298
"MIKKELI, FI",7.0,3.0,3.0,5.0,11.0,4.0,3.0,11.0,12.0,11.0,7.0,6.968628539700166
"SOMERO SALKOLA, FI",11,12,,,,,,,,,11.5,11.499316005471956
"PORI, FI",17.0,8.0,16.0,9.0,17.0,8.0,6.0,5.0,14.0,7.0,10.7,10.723749312809236
"LAPPEENRANTA, FI",10.0,14.0,10.0,16.0,10.0,10.0,12.0,11.0,11.0,11.0,11.5,11.496699669966997
"KUUSKAJASKARI, FI",12.0,4.0,8.0,2.0,9.0,6.0,3.0,6.0,11.0,4.0,6.5,6.507123287671233
"JOKIOINEN, FI",10.0,6.0,16.0,9.0,18.0,13.0,10.0,5.0,22.0,9.0,11.8,11.804891606448027
"LAHTI LAUNE, FI",12.0,11.0,15.0,7.0,16.0,10.0,9.0,7.0,10.0,10.0,10.7,10.704132231404959
"UTTI, FI",8.0,5.0,10.0,7.0,15.0,14.0,7.0,13.0,14.0,12.0,10.5,10.504109589041096
"MARIEHAMN, FI",8.0,6.0,13.0,7.0,10.0,2.0,6.0,3.0,7.0,8.0,7.0,7.006329113924051
"TURKU, FI",15.0,10.0,14.0,10.0,19.0,13.0,12.0,9.0,21.0,16.0,13.9,13.911489829576691
"SUOMUSJARVI, FI",8.0,3.0,7.0,4.0,15.0,9.0,5.0,1.0,17.0,10.0,7.9,7.869011354195513
"HELSINKI VANTAA, FI",14.0,17.0,12.0,10.0,26.0,24.0,26.0,8.0,21.0,21.0,17.9,17.83944827586207
"KOTKA RANKKI, FI",4.0,10.0,7.0,3.0,5.0,9.0,13.0,8.0,8.0,11.0,7.8,7.814569536423841
"LEMLAND NYHAMN, FI",3.0,2.0,4.0,6.0,4.0,5.0,3.0,1.0,2.0,5.0,3.5,3.5038567493112946
"PARAINEN UTO, FI",5.0,3.0,4.0,6.0,6.0,2.0,6.0,3.0,2.0,4.0,4.1,4.1
"HANKO RUSSARO, FI",4.0,5.0,4.0,5.0,5.0,7.0,9.0,1.0,6.0,5.0,5.1,5.1028840820854136
"INKOO BAGASKAR, FI",3.0,4.0,5.0,5.0,7.0,6.0,12.0,5.0,8.0,4.0,5.9,5.896665748139983
"KATAJALUOTO, FI",1,14,6,4,5,,,,,,6.0,6.067090803932909
"MUCKLE FLUGGA, UK",0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.9,0.8642120765832106
"SUMBURGH, UK",5.0,4.0,5.0,4.0,6.0,0.0,6.0,3.0,3.0,3.0,3.9,3.9013428336530556
"COLLAFIRTH HILL, UK",0.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,1.7,1.912645853043204
"LERWICK, UK",6.0,3.0,9.0,6.0,9.0,3.0,6.0,3.0,4.0,9.0,5.8,5.801698164886332
"FAIR ISLE, UK",5.0,2.0,8.0,3.0,7.0,0.0,3.0,1.0,2.0,2.0,3.3,3.3008532892925957
"SULE SKERRY, UK",0,,0,0,0,0,0,0,0,0,0.0,0.0
"KIRKWALL, UK",5.0,3.0,12.0,10.0,8.0,4.0,5.0,2.0,5.0,8.0,6.2,6.201040810736784
"BENBECULA, UK",2.0,7.0,9.0,8.0,4.0,6.0,8.0,1.0,2.0,9.0,5.6,5.598192276088743
"STORNOWAY, UK",3.0,7.0,8.0,2.0,1.0,2.0,8.0,2.0,4.0,9.0,4.6,4.5979183785264315
"WATERSTEIN, UK",1,0,1,1,2,1,1,,,,1.0,1.0323159784560143
"NEIST POINT LGT H, UK",0.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,0.0,3.0,2.1,2.250611246943765
"DIABAIG, UK",1,2,7,3,2,0,4,2,2,,2.5555555555555554,2.7339939024390243
"FORT WILLIAM, UK",1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.9,0.894543225015328
"CAPE WRATH LGT H, UK",1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,6.0,1.5,1.5145521333710088
"FORT AUGUSTUS, UK",1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.9,0.8088962108731467
"INVERNESS, UK",6.0,2.0,2.0,4.0,5.0,4.0,0.0,1.0,5.0,3.0,3.2,3.2026017160254634
"TUMMEL BRIDGE, UK",0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6134515890613451
"TARBAT NESS CAPE, UK",2,1,0,2,0,0,0,0,0,,0.5555555555555556,0.6842312229650019
"GLENMORE LODGE, UK",0,,,,,,,,,,0.0,0.0
"KINLOSS, UK",6.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,7.0,3.0,2.9,2.900328587075575
"LOSSIEMOUTH, UK",7.0,2.0,5.0,8.0,4.0,3.0,1.0,0.0,7.0,3.0,4.0,4.01471404775125
"GLENLIVET, UK",3.0,1.0,3.0,5.0,3.0,1.0,0.0,0.0,3.0,2.0,2.1,2.097324985771201
"WICK, UK",4.0,13.0,11.0,6.0,6.0,2.0,5.0,2.0,6.0,6.0,6.1,6.098657166346944
"WINDY HEAD, UK",0,0,1,0,0,,,,,,0.2,0.28998242530755713
"DYCE, UK",8.0,6.0,8.0,2.0,6.0,4.0,5.0,2.0,2.0,2.0,4.5,4.5002738225629795
"PETERHEAD HARBOUR, UK",1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.6,1.6040510543840178
"FRASERBURGH LGT H, UK",1,2,2,0,3,4,1,2,0,,1.6666666666666667,1.7760026084121292
"TIREE, UK",4.0,11.0,11.0,11.0,7.0,6.0,5.0,3.0,1.0,7.0,6.6,6.598192276088743
"RHUVAAL, UK",2,3,,,,,,,,,2.5,2.5164051355206847
"MACHRIHANISH, UK",4.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,6.0,3.8,3.791889007470651
"OBAN, UK",3.0,2.0,3.0,4.0,1.0,2.0,5.0,1.0,4.0,7.0,3.2,3.202999166898084
"CORSEWALL PT. LH, UK",2.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.1,1.0920687742651136
"WEST FREUGH, UK",2,0,,,,,,,,,1.0,0.9934354485776805
"MULL OF GALLOWAY LH, UK",3,2,3,2,4,2,3,2,1,,2.4444444444444446,2.5060819462227912
"SLOY, UK",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3094736842105263
"PRESTWICK, UK",9.0,14.0,15.0,19.0,6.0,3.0,9.0,3.0,8.0,3.0,8.9,8.897590361445783
"WHITHORN, UK",1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,1.1,1.115546218487395
"GLASGOW, UK",13.0,13.0,13.0,12.0,6.0,3.0,7.0,3.0,9.0,11.0,9.0,8.999178532311062
"KILLIN, UK",1,0,1,1,2,1,0,1,0,,0.7777777777777778,0.8450704225352113
"GLASGOW WEA. CEN., UK",7,8,10,7,5,0,,,,,6.166666666666667,7.065865133298484
"BECAME STATION 031491, UK",3,0,,,,,,,,,1.5,1.8776978417266188
"CRAWFORDJOHN, UK",0,1,0,0,,,,,,,0.25,0.2792642140468227
"SALSBURGH, UK",0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0438569206842925
"DUMFRIES DRUNGANS, UK",5.0,5.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,2.3,2.2763485477178422
"EDINBURGH, UK",10.0,9.0,8.0,7.0,11.0,10.0,7.0,3.0,7.0,8.0,8.0,8.000821467688938
"ESKDALEMUIR, UK",10.0,11.0,14.0,12.0,6.0,5.0,4.0,5.0,10.0,6.0,8.3,8.299096138044371
"BASS ROCK LGT H, UK",0,0,1,0,0,1,1,0,0,,0.3333333333333333,0.3494484101232966
"GALASHIELS, UK",0,,0,0,0,0,0,0,0,,0.0,0.0
"LEUCHARS, UK",7.0,4.0,10.0,7.0,10.0,5.0,3.0,3.0,6.0,7.0,6.2,6.201588605861408
"FIFE NESS, UK",5.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,5.0,2.3,2.240953716690042
"BELL ROCK LGT H, UK",6,0,2,1,1,2,2,0,,,1.75,1.9135802469135803
"ST. ABB S HEAD LH, UK",2.0,1.0,3.0,1.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.00633608815427
"ISLE OF MAN, UK",3.0,6.0,7.0,9.0,4.0,5.0,3.0,2.0,5.0,6.0,5.0,4.998904409750753
"POINT OF AYRE LH, IM",4.0,2.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,3.0,2.0,1.9847645429362881
"ST. BEES HEAD LH, UK",0,4,1,7,2,2,1,,,,2.4285714285714284,2.590308370044053
"ESKMEALS, UK",4.0,2.0,2.0,5.0,2.0,1.0,2.0,0.0,3.0,2.0,2.3,2.4470695138573375
"ASPATRIA, UK",2.0,4.0,8.0,7.0,3.0,4.0,4.0,1.0,3.0,1.0,3.7,3.7370110916520725
"CARLISLE, UK",14.0,12.0,12.0,16.0,4.0,4.0,8.0,4.0,7.0,3.0,8.4,8.002923264311814
"SHAP, UK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BOULMER, UK",13.0,6.0,6.0,11.0,6.0,6.0,2.0,4.0,7.0,5.0,6.6,6.60158817086528
"BURNHOPE, UK",5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.4671953857245854
"NEWCASTLE WOOLSING., UK",17,12,7,17,7,7,5,8,0,,8.88888888888889,9.989704873026767
"NEWCASTLE WX CENTRE, UK",15.0,7.0,12.0,17.0,5.0,9.0,5.0,8.0,12.0,6.0,9.6,9.600712523979173
"LEEMING, UK",11.0,6.0,8.0,17.0,7.0,6.0,7.0,5.0,8.0,2.0,7.7,7.700711938663746
"TYNEMOUTH, UK",5.0,5.0,7.0,7.0,1.0,4.0,1.0,2.0,3.0,3.0,3.8,3.7926089354660784
"DURHAM TEES VALLEY AIRPORT, UK",9.0,4.0,5.0,8.0,2.0,6.0,4.0,5.0,4.0,2.0,4.9,4.900248002204464
"LINTON ON OUSE, UK",10.0,9.0,13.0,15.0,4.0,6.0,5.0,7.0,9.0,4.0,8.2,8.169579030976966
"TEESMOUTH, UK",0,0,,,,,,,,,0.0,0.0
"FYLINGDALES, UK",5.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,6.0,7.0,3.9,3.8946784922394677
"WHITBY, UK",3.0,4.0,4.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,2.2,2.4074726824109973
"FLAMBOROUGH HEAD, UK",1,0,,,,,,,,,0.5,0.6666666666666666
"VALLEY, UK",2.0,9.0,30.0,37.0,11.0,4.0,2.0,4.0,3.0,9.0,11.1,11.097480832420592
"BLACKPOOL, UK",7.0,11.0,18.0,30.0,11.0,6.0,9.0,5.0,10.0,8.0,11.5,11.498767460969598
"AUGHTON, UK",3.0,5.0,5.0,10.0,4.0,3.0,5.0,2.0,5.0,5.0,4.7,4.711080332409972
"LIVERPOOL AIRPORT, UK",16.0,12.0,19.0,25.0,25.0,10.0,7.0,10.0,10.0,8.0,14.2,14.20753161077515
"MANCHESTER, UK",9.0,12.0,15.0,21.0,19.0,7.0,7.0,14.0,15.0,6.0,12.5,12.501642935377875
"MANCHESTER BARTON, UK",10,10,20,25,11,5,1,,,,11.714285714285714,13.000438212094654
"CELLARHEAD, UK",5.0,5.0,11.0,14.0,3.0,4.0,4.0,7.0,8.0,5.0,6.6,6.611248966087675
"HOLME MOSS AUT, UK",0,0,,,0,0,0,0,0,0,0.0,0.0
"HOLME MOSS, UK",3.0,4.0,6.0,6.0,5.0,2.0,2.0,4.0,4.0,1.0,3.7,3.7249597423510465
"HUDDERSFIELD OAKES, UK",15,13,11,19,8,2,3,,,,10.142857142857142,10.491969568892646
"BINGLEY NUMBER 2, UK",5.0,4.0,8.0,8.0,1.0,4.0,0.0,3.0,1.0,3.0,3.7,3.683106575963719
"EMLEY MOOR, UK",4.0,2.0,5.0,10.0,3.0,1.0,3.0,3.0,2.0,1.0,3.4,3.415703703703704
"NOTTINGHAM WATNALL, UK",13.0,11.0,21.0,17.0,13.0,14.0,4.0,10.0,19.0,8.0,13.0,12.999178082191781
"CHURCH FENTON, UK",7.0,9.0,11.0,10.0,8.0,6.0,7.0,7.0,10.0,8.0,8.3,8.267355371900827
"FINNINGLEY RAF, UK",13.0,15.0,17.0,25.0,14.0,10.0,5.0,15.0,18.0,11.0,14.3,14.299561883899234
"SCAMPTON, UK",8.0,12.0,3.0,7.0,9.0,8.0,7.0,8.0,13.0,8.0,8.3,8.610420841683366
"WADDINGTON, UK",11.0,16.0,24.0,27.0,18.0,12.0,8.0,9.0,13.0,9.0,14.7,14.699890470974807
"CRANWELL, UK",7.0,7.0,6.0,13.0,7.0,9.0,4.0,4.0,6.0,5.0,6.8,6.805385556915545
"BINBROOK RAF, UK",16,15,23,18,16,15,11,11,10,,15.0,15.295432458697764
"CONINGSBY, UK",15.0,8.0,16.0,20.0,14.0,13.0,8.0,6.0,18.0,7.0,12.5,12.493827160493828
"SPURN HEAD POINT, UK",21,15,19,14,15,17,11,1,,,14.125,15.409842223891811
"DOWSING LGT VSL, UK",4,3,0,,,,,,,,2.3333333333333335,2.8880090497737556
"BARDSEY ISL LGT H, UK",2,1,4,7,1,1,3,0,,,2.375,2.6387394312067642
"ABERDOVEY, UK",0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.9,0.9225531914893617
"TRAWSFYNYDD, UK",0,1,0,,,,0,,0,0,0.16666666666666666,0.3333333333333333
"SHAWBURY, UK",8.0,7.0,15.0,22.0,7.0,8.0,7.0,6.0,7.0,6.0,9.3,9.299014238773275
"COTTESMORE, UK",3.0,8.0,13.0,8.0,9.0,5.0,7.0,4.0,9.0,6.0,7.2,7.399042645778938
"WITTERING, UK",13.0,12.0,19.0,16.0,6.0,5.0,5.0,5.0,11.0,6.0,9.8,9.964798850574713
"HOLBEACH RAF RANGE, UK",0,3,,,,,,,,,1.5,2.727272727272727
"MARHAM, UK",16.0,22.0,28.0,25.0,15.0,21.0,22.0,13.0,15.0,17.0,19.4,19.383708173340647
"CROMER, UK",1.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,1.8286755771567436
"COLTISHALL, UK",11.0,18.0,28.0,22.0,16.0,20.0,11.0,13.0,17.0,12.0,16.8,16.779698216735255
"HEMSBY, UK",11.0,21.0,26.0,19.0,18.0,18.0,16.0,16.0,18.0,14.0,17.7,17.698247535596934
"GORLESTON, UK",10,3,,,,,,,,,6.5,7.05379746835443
"BECAME STATION 034991, UK",3,6,0,,,,,,,,3.0,3.694954128440367
"ABERPORTH, UK",8.0,9.0,11.0,13.0,9.0,6.0,7.0,5.0,6.0,3.0,7.7,7.7004381161007665
"PERSHORE, UK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BIRMINGHAM, UK",15.0,14.0,23.0,33.0,16.0,10.0,12.0,15.0,14.0,11.0,16.3,16.299561883899234
"HINTS LICHFIELD MST, UK",3,0,,,,,,,,,1.5,2.7863777089783284
"BEDFORD AIRPORT, UK",13.0,20.0,28.0,29.0,16.0,9.0,6.0,9.0,7.0,10.0,14.7,15.627011675607447
"CARDINGTON, UK",0,,,,,,,,,,0.0,0.0
"ALCONBURY RAF, UK",10,19,23,33,10,18,19,14,0,,16.22222222222222,18.44935344827586
"ALCONBURY RAF AND, UK",7.0,13.0,21.0,25.0,9.0,16.0,19.0,14.0,15.0,8.0,14.7,14.93335265140539
"WYTON, UK",11.0,14.0,33.0,29.0,15.0,17.0,12.0,13.0,15.0,9.0,16.8,16.77125617114646
"MILDENHALL RAF AND, UK",30.0,36.0,59.0,66.0,38.0,41.0,43.0,17.0,8.0,8.0,34.6,38.22464219041692
"LAKENHEATH RAF, UK",29.0,35.0,57.0,39.0,30.0,38.0,38.0,28.0,17.0,12.0,32.3,34.120654396728014
"HONINGTON, UK",20.0,22.0,27.0,26.0,15.0,21.0,17.0,15.0,21.0,15.0,19.9,19.8986856516977
"WATTISHAM, UK",15.0,20.0,20.0,31.0,14.0,20.0,18.0,13.0,19.0,7.0,17.7,17.694459681843117
"WOODBRIDGE RAF, UK",30.0,28.0,32.0,44.0,28.0,34.0,54.0,32.0,12.0,13.0,30.7,32.78724727838258
"BENTWATERS RAF, UK",31.0,34.0,32.0,44.0,38.0,30.0,44.0,30.0,16.0,13.0,31.2,33.06415963161934
"ALDEBURGH, UK",2,9,11,3,4,5,1,1,1,,4.111111111111111,5.31501272264631
"HENLOW, UK",4,1,,,,,,,,,2.5,3.1328125
"BRAWDY RAF, UK",4.0,8.0,6.0,14.0,6.0,4.0,5.0,4.0,4.0,7.0,6.2,6.201151000274048
"MILFORD HAVEN CONSERVANCY BOARD, UK",3.0,4.0,6.0,5.0,6.0,3.0,3.0,2.0,3.0,5.0,4.0,4.005780346820809
"PENDINE AUT, UK",2.0,0.0,5.0,5.0,3.0,1.0,2.0,3.0,2.0,0.0,2.3,2.1917755572636435
"MUMBLES HEAD, UK",4.0,9.0,11.0,12.0,9.0,5.0,6.0,8.0,7.0,8.0,7.9,7.898630136986301
"BRYNAMMAN, UK",3,2,8,11,3,0,,,,,4.5,4.7382753403933435
"TRECASTLE, UK",3,0,5,3,3,0,0,0,1,,1.6666666666666667,1.504785894206549
"CILFYNYDD, UK",2.0,2.0,9.0,16.0,1.0,3.0,5.0,3.0,3.0,3.0,4.7,4.713531536537928
"FILTON, UK",7,,,,,,,,,,7.0,7.0
"GLOUCESTER, UK",10,10,,,,,,,,,10.0,10.0
"KEMBLE RAF, UK",6,5,6,0,,,3,3,1,,3.4285714285714284,4.426368542791057
"FAIRFORD, UK",7.0,5.0,11.0,18.0,7.0,9.0,11.0,14.0,9.0,11.0,10.2,10.313619562126812
"BRIZE NORTON, UK",11.0,11.0,19.0,17.0,11.0,9.0,6.0,7.0,12.0,12.0,11.5,11.535507046145344
"UPPER HEYFORD RAF, UK",21.0,15.0,44.0,38.0,25.0,17.0,16.0,20.0,15.0,8.0,21.9,23.049399604803163
"BENSON, UK",15.0,17.0,17.0,17.0,9.0,9.0,9.0,6.0,7.0,11.0,11.7,12.349310344827586
"NORTHOLT, UK",13.0,14.0,22.0,21.0,18.0,15.0,18.0,12.0,17.0,10.0,16.0,16.00713893465129
"LUTON AIRPORT, UK",11,11,18,20,18,8,9,11,0,,11.777777777777779,13.24023303632625
"STANSTED, UK",17.0,21.0,23.0,26.0,17.0,18.0,15.0,17.0,17.0,13.0,18.4,18.39813800657174
"WETHERSFIELD RAF, UK",0,5,3,8,2,0,,,,,3.0,3.550802139037433
"SOUTHEND AIRPORT, UK",18,13,21,18,9,11,14,17,0,,13.444444444444445,15.104123711340206
"SHOEBURYNESS LANDWICK, UK",10.0,6.0,11.0,7.0,5.0,5.0,3.0,8.0,6.0,5.0,6.6,6.678920610089949
"TONGUE LGT VSL, UK",1,1,3,,,,,,,,1.6666666666666667,1.3356481481481481
"LUNDY ISL LGT H, UK",1.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,0.0,6.0,2.5,2.511460922397128
"HARTLAND POINT, UK",4,3,10,0,,,,,,,4.25,5.308810949529512
"CHIVENOR, UK",2.0,3.0,10.0,7.0,3.0,2.0,2.0,1.0,6.0,3.0,3.9,4.037419354838709
"EXTON, UK",2,4,8,9,2,1,3,1,,,3.75,3.9783029833397907
"CARDIFF, UK",18.0,12.0,35.0,22.0,15.0,6.0,13.0,7.0,8.0,9.0,14.5,14.499315630988228
"BRISTOL LULSGATE, UK",2,7,10,9,5,5,10,3,0,,5.666666666666667,6.422378658762504
"LYNEHAM, UK",12.0,6.0,27.0,30.0,13.0,8.0,15.0,12.0,12.0,15.0,15.0,14.998619928236268
"UPAVON, UK",2,1,0,0,0,0,0,,,,0.42857142857142855,0.9647058823529412
"NETHERAVON RA, UK",9.0,9.0,4.0,11.0,4.0,7.0,4.0,2.0,8.0,7.0,6.5,6.504211793020457
"BOSCOMBE DOWN, UK",14.0,15.0,13.0,24.0,11.0,14.0,10.0,6.0,10.0,10.0,12.7,12.871137026239067
"MIDDLE WALLOP, UK",8.0,11.0,7.0,11.0,8.0,6.0,3.0,3.0,11.0,8.0,7.6,7.605297438124186
"ODIHAM, UK",7.0,9.0,12.0,19.0,12.0,12.0,4.0,12.0,12.0,11.0,11.0,11.035615597175315
"BRACKNELL BEAUFORT, UK",8.0,9.0,11.0,16.0,14.0,9.0,7.0,11.0,9.0,10.0,10.4,10.423800168397419
"FARNBOROUGH MIL, UK",10.0,10.0,12.0,16.0,10.0,7.0,9.0,12.0,9.0,9.0,10.4,10.394180948585094
"LIPHOOK, UK",5,7,9,12,8,7,1,4,1,,6.0,5.953414923016187
"HEATHROW, UK",15.0,18.0,23.0,22.0,19.0,14.0,16.0,15.0,13.0,13.0,16.8,16.798740416210297
"KEW IN LONDON, UK",10,,,,,,,,,,10.0,10.0
"GATWICK, UK",18.0,18.0,24.0,22.0,18.0,17.0,11.0,21.0,11.0,10.0,17.0,16.998630887185104
"LONDON WEA CENTER, UK",15.0,22.0,26.0,22.0,17.0,16.0,16.0,20.0,15.0,12.0,18.1,18.09917808219178
"BLACKWALL, UK",0,,0,,,,0,,,,0.0,0.0
"CHARING, UK",0.0,4.0,7.0,13.0,9.0,6.0,3.0,8.0,2.0,5.0,5.7,6.158899082568808
"JUBILEE CORNER, UK",0,0,,0,,0,,,,0,0.0,0.0
"SHEERNESS, UK",0,,0,10,5,9,2,6,3,2,4.111111111111111,5.122497998398719
"DODDINGTON, UK",0,,,,,,,,,,0.0,0.0
"ANVIL GREEN, UK",3.0,4.0,2.0,4.0,5.0,10.0,6.0,9.0,7.0,7.0,5.7,6.1022536158762195
"LANGDON BAY, UK",13.0,12.0,23.0,14.0,9.0,10.0,11.0,15.0,13.0,12.0,13.2,13.211670795485825
"MANSTON, ENG UK",16.0,14.0,35.0,25.0,11.0,14.0,15.0,19.0,15.0,14.0,17.8,17.79764512595838
"FALLS LGT VSL, UK",2,3,0,,,,,,,,1.6666666666666667,2.290566037735849
"EAST GOODWIN L.V., UK",4,4,0,,,,,,,,2.6666666666666665,3.295843520782396
"SCILLY ST.MARYS, UK",7,3,6,0,2,,,,,,3.6,4.039085545722714
"LANDS END AIRPORT, UK",1.0,3.0,9.0,13.0,14.0,1.0,7.0,7.0,3.0,3.0,6.1,6.121890547263682
"CAMBORNE, UK",6.0,5.0,6.0,6.0,3.0,2.0,6.0,1.0,2.0,3.0,4.0,3.991705833563727
"CULDROSE, UK",10.0,5.0,9.0,9.0,11.0,2.0,7.0,9.0,12.0,9.0,8.3,8.301204819277109
"LIZARD, UK",1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,1.8,1.8209439528023599
"ST MAWGAN, UK",9.0,11.0,27.0,21.0,15.0,4.0,8.0,3.0,5.0,9.0,11.2,11.209155701754385
"BASTREET, UK",1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.7872848948374761
"PLYMOUTH MOUNTBATTE, UK",11.0,8.0,16.0,16.0,12.0,2.0,6.0,10.0,12.0,8.0,10.1,10.12077957727148
"BURRINGTON, UK",0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.8,1.8086544962812712
"PRAWLE POINT, UK",1,5,6,0,,,,,,,3.0,4.072072072072072
"EXETER, UK",7.0,7.0,13.0,18.0,10.0,5.0,7.0,5.0,9.0,10.0,9.1,9.099644128113878
"YEOVILTON, UK",11.0,9.0,14.0,15.0,8.0,4.0,7.0,6.0,6.0,11.0,9.1,9.1027678816114
"PORTLAND BILL C.G., UK",7.0,8.0,14.0,12.0,9.0,7.0,5.0,7.0,2.0,7.0,7.8,7.800383877159309
"PORTLAND HELIPORT, UK",1.0,6.0,5.0,2.0,4.0,2.0,3.0,3.0,1.0,9.0,3.6,3.7965367965367967
"ANVIL POINT, UK",6,8,,,,,,,,,7.0,6.8659127625201934
"BOURNEMOUTH, UK",15.0,13.0,14.0,18.0,8.0,6.0,8.0,12.0,9.0,11.0,11.4,11.398959474260678
"THE NEEDLES CAPE, UK",0,0,,,,,,,,,0.0,0.0
"SOUTHAMPTON, UK",7.0,13.0,11.0,17.0,9.0,11.0,8.0,11.0,8.0,13.0,10.8,10.80016447368421
"WIGHT ST. CATHERINES POINT, UK",11.0,19.0,9.0,11.0,6.0,6.0,11.0,12.0,6.0,13.0,10.4,10.39840088227185
"LEE ON SOLENT, UK",6,7,10,3,4,3,1,0,0,,3.7777777777777777,4.715158924205379
"SHOREHAM BY SEA, UK",8.0,13.0,13.0,17.0,13.0,11.0,5.0,4.0,3.0,7.0,9.4,10.08426616915423
"HERSTMONCEUX, UK",19.0,30.0,22.0,29.0,21.0,15.0,17.0,26.0,12.0,17.0,20.8,20.802029064984918
"ROYAL SOVEREIGN LH, UK",10,8,0,,,,,,,,6.0,7.466970387243736
"FAIRLIGHT, UK",7.0,9.0,7.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,3.4,5.068984247691472
"CHANNEL LGT VSL, UK",0,6,0,,,,,,,,2.0,3.8783783783783785
